date,index,pm25,Time,Date,day_of_week,Month
2018-01-30 09:00:00,1744,307.0,09:00:00,2018-01-30,Tuesday,January
2018-01-30 10:00:00,1743,147.0,10:00:00,2018-01-30,Tuesday,January
2018-01-30 11:00:00,1742,92.0,11:00:00,2018-01-30,Tuesday,January
2018-01-30 12:00:00,1741,93.0,12:00:00,2018-01-30,Tuesday,January
2018-01-30 13:00:00,1740,73.0,13:00:00,2018-01-30,Tuesday,January
2018-01-30 14:00:00,1739,42.0,14:00:00,2018-01-30,Tuesday,January
2018-01-30 15:00:00,1738,58.0,15:00:00,2018-01-30,Tuesday,January
2018-01-30 16:00:00,1737,55.0,16:00:00,2018-01-30,Tuesday,January
2018-01-30 17:00:00,1736,51.0,17:00:00,2018-01-30,Tuesday,January
2018-01-30 18:00:00,1735,66.0,18:00:00,2018-01-30,Tuesday,January
2018-01-30 19:00:00,1734,95.0,19:00:00,2018-01-30,Tuesday,January
2018-01-30 20:00:00,1733,184.0,20:00:00,2018-01-30,Tuesday,January
2018-01-30 21:00:00,1732,190.0,21:00:00,2018-01-30,Tuesday,January
2018-01-30 22:00:00,1731,115.0,22:00:00,2018-01-30,Tuesday,January
2018-01-30 23:00:00,1730,153.0,23:00:00,2018-01-30,Tuesday,January
2018-01-31 00:00:00,1729,188.0,00:00:00,2018-01-31,Wednesday,January
2018-01-31 01:00:00,1728,223.0,01:00:00,2018-01-31,Wednesday,January
2018-01-31 02:00:00,1727,283.0,02:00:00,2018-01-31,Wednesday,January
2018-01-31 03:00:00,1726,332.0,03:00:00,2018-01-31,Wednesday,January
2018-01-31 04:00:00,1725,332.0,04:00:00,2018-01-31,Wednesday,January
2018-01-31 05:00:00,1724,304.0,05:00:00,2018-01-31,Wednesday,January
2018-01-31 06:00:00,1723,341.0,06:00:00,2018-01-31,Wednesday,January
2018-01-31 07:00:00,1722,344.0,07:00:00,2018-01-31,Wednesday,January
2018-01-31 08:00:00,1721,315.0,08:00:00,2018-01-31,Wednesday,January
2018-01-31 09:00:00,1720,310.0,09:00:00,2018-01-31,Wednesday,January
2018-01-31 10:00:00,1719,298.0,10:00:00,2018-01-31,Wednesday,January
2018-01-31 11:00:00,1718,290.0,11:00:00,2018-01-31,Wednesday,January
2018-01-31 12:00:00,1717,154.0,12:00:00,2018-01-31,Wednesday,January
2018-01-31 13:00:00,1716,95.0,13:00:00,2018-01-31,Wednesday,January
2018-01-31 14:00:00,1715,86.0,14:00:00,2018-01-31,Wednesday,January
2018-01-31 15:00:00,1714,81.0,15:00:00,2018-01-31,Wednesday,January
2018-01-31 16:00:00,1713,102.0,16:00:00,2018-01-31,Wednesday,January
2018-01-31 17:00:00,1712,88.0,17:00:00,2018-01-31,Wednesday,January
2018-01-31 18:00:00,1711,102.0,18:00:00,2018-01-31,Wednesday,January
2018-01-31 19:00:00,1710,162.0,19:00:00,2018-01-31,Wednesday,January
2018-01-31 20:00:00,1709,279.0,20:00:00,2018-01-31,Wednesday,January
2018-01-31 21:00:00,1708,315.0,21:00:00,2018-01-31,Wednesday,January
2018-01-31 22:00:00,1707,367.0,22:00:00,2018-01-31,Wednesday,January
2018-01-31 23:00:00,1706,372.0,23:00:00,2018-01-31,Wednesday,January
2018-02-01 00:00:00,1705,385.0,00:00:00,2018-02-01,Thursday,February
2018-02-01 01:00:00,1704,316.0,01:00:00,2018-02-01,Thursday,February
2018-02-01 02:00:00,1703,266.0,02:00:00,2018-02-01,Thursday,February
2018-02-01 03:00:00,1702,89.0,03:00:00,2018-02-01,Thursday,February
2018-02-01 04:00:00,1701,185.0,04:00:00,2018-02-01,Thursday,February
2018-02-01 05:00:00,1700,93.0,05:00:00,2018-02-01,Thursday,February
2018-02-01 06:00:00,1699,153.0,06:00:00,2018-02-01,Thursday,February
2018-02-01 07:00:00,1698,304.0,07:00:00,2018-02-01,Thursday,February
2018-02-01 08:00:00,1697,210.0,08:00:00,2018-02-01,Thursday,February
2018-02-01 09:00:00,1696,233.0,09:00:00,2018-02-01,Thursday,February
2018-02-01 10:00:00,1695,341.0,10:00:00,2018-02-01,Thursday,February
2018-02-01 11:00:00,1694,328.0,11:00:00,2018-02-01,Thursday,February
2018-02-01 12:00:00,1693,245.0,12:00:00,2018-02-01,Thursday,February
2018-02-01 13:00:00,1692,130.0,13:00:00,2018-02-01,Thursday,February
2018-02-01 14:00:00,1691,69.0,14:00:00,2018-02-01,Thursday,February
2018-02-01 15:00:00,1690,67.0,15:00:00,2018-02-01,Thursday,February
2018-02-01 16:00:00,1689,59.0,16:00:00,2018-02-01,Thursday,February
2018-02-01 17:00:00,1688,83.0,17:00:00,2018-02-01,Thursday,February
2018-02-01 18:00:00,1687,80.0,18:00:00,2018-02-01,Thursday,February
2018-02-01 19:00:00,1686,114.0,19:00:00,2018-02-01,Thursday,February
2018-02-01 20:00:00,1685,135.0,20:00:00,2018-02-01,Thursday,February
2018-02-01 21:00:00,1684,199.0,21:00:00,2018-02-01,Thursday,February
2018-02-01 22:00:00,1683,326.0,22:00:00,2018-02-01,Thursday,February
2018-02-01 23:00:00,1682,383.0,23:00:00,2018-02-01,Thursday,February
2018-02-02 00:00:00,1681,363.0,00:00:00,2018-02-02,Friday,February
2018-02-02 01:00:00,1680,292.0,01:00:00,2018-02-02,Friday,February
2018-02-02 02:00:00,1679,234.0,02:00:00,2018-02-02,Friday,February
2018-02-02 03:00:00,1678,182.0,03:00:00,2018-02-02,Friday,February
2018-02-02 04:00:00,1677,318.0,04:00:00,2018-02-02,Friday,February
2018-02-02 05:00:00,1676,320.0,05:00:00,2018-02-02,Friday,February
2018-02-02 06:00:00,1675,328.0,06:00:00,2018-02-02,Friday,February
2018-02-02 07:00:00,1674,355.0,07:00:00,2018-02-02,Friday,February
2018-02-02 08:00:00,1673,374.0,08:00:00,2018-02-02,Friday,February
2018-02-02 09:00:00,1672,368.0,09:00:00,2018-02-02,Friday,February
2018-02-02 10:00:00,1671,383.0,10:00:00,2018-02-02,Friday,February
2018-02-02 11:00:00,1670,264.0,11:00:00,2018-02-02,Friday,February
2018-02-02 12:00:00,1669,16.0,12:00:00,2018-02-02,Friday,February
2018-02-02 13:00:00,1668,20.0,13:00:00,2018-02-02,Friday,February
2018-02-02 14:00:00,1667,8.0,14:00:00,2018-02-02,Friday,February
2018-02-02 15:00:00,1666,5.0,15:00:00,2018-02-02,Friday,February
2018-02-02 16:00:00,1665,46.0,16:00:00,2018-02-02,Friday,February
2018-02-02 17:00:00,1664,49.0,17:00:00,2018-02-02,Friday,February
2018-02-02 18:00:00,1663,71.0,18:00:00,2018-02-02,Friday,February
2018-02-02 19:00:00,1662,77.0,19:00:00,2018-02-02,Friday,February
2018-02-02 20:00:00,1661,98.0,20:00:00,2018-02-02,Friday,February
2018-02-02 21:00:00,1660,189.0,21:00:00,2018-02-02,Friday,February
2018-02-02 22:00:00,1659,314.0,22:00:00,2018-02-02,Friday,February
2018-02-02 23:00:00,1658,307.0,23:00:00,2018-02-02,Friday,February
2018-02-03 00:00:00,1657,284.0,00:00:00,2018-02-03,Saturday,February
2018-02-03 01:00:00,1656,171.0,01:00:00,2018-02-03,Saturday,February
2018-02-03 02:00:00,1655,248.0,02:00:00,2018-02-03,Saturday,February
2018-02-03 03:00:00,1654,128.0,03:00:00,2018-02-03,Saturday,February
2018-02-03 04:00:00,1653,149.0,04:00:00,2018-02-03,Saturday,February
2018-02-03 05:00:00,1652,175.0,05:00:00,2018-02-03,Saturday,February
2018-02-03 06:00:00,1651,190.0,06:00:00,2018-02-03,Saturday,February
2018-02-03 07:00:00,1650,312.0,07:00:00,2018-02-03,Saturday,February
2018-02-03 08:00:00,1649,323.0,08:00:00,2018-02-03,Saturday,February
2018-02-03 09:00:00,1648,327.0,09:00:00,2018-02-03,Saturday,February
2018-02-03 10:00:00,1647,350.0,10:00:00,2018-02-03,Saturday,February
2018-02-03 11:00:00,1646,326.0,11:00:00,2018-02-03,Saturday,February
2018-02-03 12:00:00,1645,233.0,12:00:00,2018-02-03,Saturday,February
2018-02-03 13:00:00,1644,27.0,13:00:00,2018-02-03,Saturday,February
2018-02-03 14:00:00,1643,20.0,14:00:00,2018-02-03,Saturday,February
2018-02-03 15:00:00,1642,22.0,15:00:00,2018-02-03,Saturday,February
2018-02-03 16:00:00,1641,53.0,16:00:00,2018-02-03,Saturday,February
2018-02-03 17:00:00,1640,52.0,17:00:00,2018-02-03,Saturday,February
2018-02-03 18:00:00,1639,40.0,18:00:00,2018-02-03,Saturday,February
2018-02-03 19:00:00,1638,43.0,19:00:00,2018-02-03,Saturday,February
2018-02-03 20:00:00,1637,61.0,20:00:00,2018-02-03,Saturday,February
2018-02-03 21:00:00,1636,179.0,21:00:00,2018-02-03,Saturday,February
2018-02-03 22:00:00,1635,218.0,22:00:00,2018-02-03,Saturday,February
2018-02-03 23:00:00,1634,318.0,23:00:00,2018-02-03,Saturday,February
2018-02-04 00:00:00,1633,329.0,00:00:00,2018-02-04,Sunday,February
2018-02-04 01:00:00,1632,301.0,01:00:00,2018-02-04,Sunday,February
2018-02-04 02:00:00,1631,198.0,02:00:00,2018-02-04,Sunday,February
2018-02-04 03:00:00,1630,279.0,03:00:00,2018-02-04,Sunday,February
2018-02-04 04:00:00,1629,271.0,04:00:00,2018-02-04,Sunday,February
2018-02-04 05:00:00,1628,302.0,05:00:00,2018-02-04,Sunday,February
2018-02-04 06:00:00,1627,308.0,06:00:00,2018-02-04,Sunday,February
2018-02-04 07:00:00,1626,384.0,07:00:00,2018-02-04,Sunday,February
2018-02-04 08:00:00,1625,346.0,08:00:00,2018-02-04,Sunday,February
2018-02-04 09:00:00,1624,303.0,09:00:00,2018-02-04,Sunday,February
2018-02-04 10:00:00,1623,340.0,10:00:00,2018-02-04,Sunday,February
2018-02-04 11:00:00,1622,323.0,11:00:00,2018-02-04,Sunday,February
2018-02-04 12:00:00,1621,145.0,12:00:00,2018-02-04,Sunday,February
2018-02-04 13:00:00,1620,4.0,13:00:00,2018-02-04,Sunday,February
2018-02-04 14:00:00,1619,13.0,14:00:00,2018-02-04,Sunday,February
2018-02-04 15:00:00,1618,36.0,15:00:00,2018-02-04,Sunday,February
2018-02-04 16:00:00,1617,49.0,16:00:00,2018-02-04,Sunday,February
2018-02-04 17:00:00,1616,33.0,17:00:00,2018-02-04,Sunday,February
2018-02-04 18:00:00,1615,36.0,18:00:00,2018-02-04,Sunday,February
2018-02-04 19:00:00,1614,59.0,19:00:00,2018-02-04,Sunday,February
2018-02-04 20:00:00,1613,100.0,20:00:00,2018-02-04,Sunday,February
2018-02-04 21:00:00,1612,233.0,21:00:00,2018-02-04,Sunday,February
2018-02-04 22:00:00,1611,327.0,22:00:00,2018-02-04,Sunday,February
2018-02-04 23:00:00,1610,321.0,23:00:00,2018-02-04,Sunday,February
2018-02-05 00:00:00,1609,312.0,00:00:00,2018-02-05,Monday,February
2018-02-05 01:00:00,1608,214.0,01:00:00,2018-02-05,Monday,February
2018-02-05 02:00:00,1607,320.0,02:00:00,2018-02-05,Monday,February
2018-02-05 03:00:00,1606,330.0,03:00:00,2018-02-05,Monday,February
2018-02-05 04:00:00,1605,337.0,04:00:00,2018-02-05,Monday,February
2018-02-05 05:00:00,1604,312.0,05:00:00,2018-02-05,Monday,February
2018-02-05 06:00:00,1603,315.0,06:00:00,2018-02-05,Monday,February
2018-02-05 07:00:00,1602,366.0,07:00:00,2018-02-05,Monday,February
2018-02-05 08:00:00,1601,337.0,08:00:00,2018-02-05,Monday,February
2018-02-05 09:00:00,1600,341.0,09:00:00,2018-02-05,Monday,February
2018-02-05 10:00:00,1599,317.0,10:00:00,2018-02-05,Monday,February
2018-02-05 11:00:00,1598,304.0,11:00:00,2018-02-05,Monday,February
2018-02-05 12:00:00,1597,219.0,12:00:00,2018-02-05,Monday,February
2018-02-05 13:00:00,1596,90.0,13:00:00,2018-02-05,Monday,February
2018-02-05 14:00:00,1595,52.0,14:00:00,2018-02-05,Monday,February
2018-02-05 15:00:00,1594,24.0,15:00:00,2018-02-05,Monday,February
2018-02-05 16:00:00,1593,49.0,16:00:00,2018-02-05,Monday,February
2018-02-05 17:00:00,1592,7.0,17:00:00,2018-02-05,Monday,February
2018-02-05 18:00:00,1591,37.0,18:00:00,2018-02-05,Monday,February
2018-02-05 19:00:00,1590,60.0,19:00:00,2018-02-05,Monday,February
2018-02-05 20:00:00,1589,141.0,20:00:00,2018-02-05,Monday,February
2018-02-05 21:00:00,1588,316.0,21:00:00,2018-02-05,Monday,February
2018-02-05 22:00:00,1587,322.0,22:00:00,2018-02-05,Monday,February
2018-02-05 23:00:00,1586,347.0,23:00:00,2018-02-05,Monday,February
2018-02-06 00:00:00,1585,324.0,00:00:00,2018-02-06,Tuesday,February
2018-02-06 01:00:00,1584,324.0,01:00:00,2018-02-06,Tuesday,February
2018-02-06 02:00:00,1583,326.0,02:00:00,2018-02-06,Tuesday,February
2018-02-06 03:00:00,1582,334.0,03:00:00,2018-02-06,Tuesday,February
2018-02-06 04:00:00,1581,332.0,04:00:00,2018-02-06,Tuesday,February
2018-02-06 05:00:00,1580,343.0,05:00:00,2018-02-06,Tuesday,February
2018-02-06 06:00:00,1579,201.0,06:00:00,2018-02-06,Tuesday,February
2018-02-06 07:00:00,1578,345.0,07:00:00,2018-02-06,Tuesday,February
2018-02-06 08:00:00,1577,327.0,08:00:00,2018-02-06,Tuesday,February
2018-02-06 09:00:00,1576,302.0,09:00:00,2018-02-06,Tuesday,February
2018-02-06 10:00:00,1575,305.0,10:00:00,2018-02-06,Tuesday,February
2018-02-06 11:00:00,1574,171.0,11:00:00,2018-02-06,Tuesday,February
2018-02-06 12:00:00,1573,80.0,12:00:00,2018-02-06,Tuesday,February
2018-02-06 13:00:00,1572,114.0,13:00:00,2018-02-06,Tuesday,February
2018-02-06 14:00:00,1571,78.0,14:00:00,2018-02-06,Tuesday,February
2018-02-06 15:00:00,1570,53.0,15:00:00,2018-02-06,Tuesday,February
2018-02-06 16:00:00,1569,36.0,16:00:00,2018-02-06,Tuesday,February
2018-02-06 17:00:00,1568,30.0,17:00:00,2018-02-06,Tuesday,February
2018-02-06 18:00:00,1567,67.0,18:00:00,2018-02-06,Tuesday,February
2018-02-06 19:00:00,1566,94.0,19:00:00,2018-02-06,Tuesday,February
2018-02-06 20:00:00,1565,125.0,20:00:00,2018-02-06,Tuesday,February
2018-02-06 21:00:00,1564,97.0,21:00:00,2018-02-06,Tuesday,February
2018-02-06 22:00:00,1563,152.0,22:00:00,2018-02-06,Tuesday,February
2018-02-06 23:00:00,1562,171.0,23:00:00,2018-02-06,Tuesday,February
2018-02-07 00:00:00,1561,311.0,00:00:00,2018-02-07,Wednesday,February
2018-02-07 01:00:00,1560,363.0,01:00:00,2018-02-07,Wednesday,February
2018-02-07 02:00:00,1559,359.0,02:00:00,2018-02-07,Wednesday,February
2018-02-07 03:00:00,1558,324.0,03:00:00,2018-02-07,Wednesday,February
2018-02-07 04:00:00,1557,272.0,04:00:00,2018-02-07,Wednesday,February
2018-02-07 05:00:00,1556,189.0,05:00:00,2018-02-07,Wednesday,February
2018-02-07 06:00:00,1555,241.0,06:00:00,2018-02-07,Wednesday,February
2018-02-07 07:00:00,1554,332.0,07:00:00,2018-02-07,Wednesday,February
2018-02-07 08:00:00,1553,316.0,08:00:00,2018-02-07,Wednesday,February
2018-02-07 09:00:00,1552,271.0,09:00:00,2018-02-07,Wednesday,February
2018-02-07 10:00:00,1551,258.0,10:00:00,2018-02-07,Wednesday,February
2018-02-07 11:00:00,1550,248.0,11:00:00,2018-02-07,Wednesday,February
2018-02-07 12:00:00,1549,142.0,12:00:00,2018-02-07,Wednesday,February
2018-02-07 13:00:00,1548,82.0,13:00:00,2018-02-07,Wednesday,February
2018-02-07 14:00:00,1547,68.0,14:00:00,2018-02-07,Wednesday,February
2018-02-07 15:00:00,1546,47.0,15:00:00,2018-02-07,Wednesday,February
2018-02-07 16:00:00,1545,76.0,16:00:00,2018-02-07,Wednesday,February
2018-02-07 17:00:00,1544,57.0,17:00:00,2018-02-07,Wednesday,February
2018-02-07 18:00:00,1543,59.0,18:00:00,2018-02-07,Wednesday,February
2018-02-07 19:00:00,1542,87.0,19:00:00,2018-02-07,Wednesday,February
2018-02-07 20:00:00,1541,84.0,20:00:00,2018-02-07,Wednesday,February
2018-02-07 21:00:00,1540,147.0,21:00:00,2018-02-07,Wednesday,February
2018-02-07 22:00:00,1539,232.0,22:00:00,2018-02-07,Wednesday,February
2018-02-07 23:00:00,1538,335.0,23:00:00,2018-02-07,Wednesday,February
2018-02-08 00:00:00,1537,341.0,00:00:00,2018-02-08,Thursday,February
2018-02-08 01:00:00,1536,351.0,01:00:00,2018-02-08,Thursday,February
2018-02-08 02:00:00,1535,353.0,02:00:00,2018-02-08,Thursday,February
2018-02-08 03:00:00,1534,357.0,03:00:00,2018-02-08,Thursday,February
2018-02-08 04:00:00,1533,354.0,04:00:00,2018-02-08,Thursday,February
2018-02-08 05:00:00,1532,330.0,05:00:00,2018-02-08,Thursday,February
2018-02-08 06:00:00,1531,365.0,06:00:00,2018-02-08,Thursday,February
2018-02-08 07:00:00,1530,401.0,07:00:00,2018-02-08,Thursday,February
2018-02-08 08:00:00,1529,351.0,08:00:00,2018-02-08,Thursday,February
2018-02-08 09:00:00,1528,353.0,09:00:00,2018-02-08,Thursday,February
2018-02-08 10:00:00,1527,359.0,10:00:00,2018-02-08,Thursday,February
2018-02-08 11:00:00,1526,346.0,11:00:00,2018-02-08,Thursday,February
2018-02-08 12:00:00,1525,267.0,12:00:00,2018-02-08,Thursday,February
2018-02-08 13:00:00,1524,117.0,13:00:00,2018-02-08,Thursday,February
2018-02-08 14:00:00,1523,70.0,14:00:00,2018-02-08,Thursday,February
2018-02-08 15:00:00,1522,47.0,15:00:00,2018-02-08,Thursday,February
2018-02-08 16:00:00,1521,47.0,16:00:00,2018-02-08,Thursday,February
2018-02-08 17:00:00,1520,38.0,17:00:00,2018-02-08,Thursday,February
2018-02-08 18:00:00,1519,77.0,18:00:00,2018-02-08,Thursday,February
2018-02-08 19:00:00,1518,143.0,19:00:00,2018-02-08,Thursday,February
2018-02-08 20:00:00,1517,171.0,20:00:00,2018-02-08,Thursday,February
2018-02-08 21:00:00,1516,225.0,21:00:00,2018-02-08,Thursday,February
2018-02-08 22:00:00,1515,312.0,22:00:00,2018-02-08,Thursday,February
2018-02-08 23:00:00,1514,331.0,23:00:00,2018-02-08,Thursday,February
2018-02-09 00:00:00,1513,326.0,00:00:00,2018-02-09,Friday,February
2018-02-09 01:00:00,1512,330.0,01:00:00,2018-02-09,Friday,February
2018-02-09 02:00:00,1511,337.0,02:00:00,2018-02-09,Friday,February
2018-02-09 03:00:00,1510,333.0,03:00:00,2018-02-09,Friday,February
2018-02-09 04:00:00,1509,366.0,04:00:00,2018-02-09,Friday,February
2018-02-09 05:00:00,1508,372.0,05:00:00,2018-02-09,Friday,February
2018-02-09 06:00:00,1507,396.0,06:00:00,2018-02-09,Friday,February
2018-02-09 07:00:00,1506,360.0,07:00:00,2018-02-09,Friday,February
2018-02-09 08:00:00,1505,364.0,08:00:00,2018-02-09,Friday,February
2018-02-09 09:00:00,1504,338.0,09:00:00,2018-02-09,Friday,February
2018-02-09 10:00:00,1503,344.0,10:00:00,2018-02-09,Friday,February
2018-02-09 11:00:00,1502,346.0,11:00:00,2018-02-09,Friday,February
2018-02-09 12:00:00,1501,318.0,12:00:00,2018-02-09,Friday,February
2018-02-09 13:00:00,1500,56.0,13:00:00,2018-02-09,Friday,February
2018-02-09 14:00:00,1499,95.0,14:00:00,2018-02-09,Friday,February
2018-02-09 15:00:00,1498,77.0,15:00:00,2018-02-09,Friday,February
2018-02-09 16:00:00,1497,66.0,16:00:00,2018-02-09,Friday,February
2018-02-09 17:00:00,1496,66.0,17:00:00,2018-02-09,Friday,February
2018-02-09 18:00:00,1495,70.0,18:00:00,2018-02-09,Friday,February
2018-02-09 19:00:00,1494,105.0,19:00:00,2018-02-09,Friday,February
2018-02-09 20:00:00,1493,180.0,20:00:00,2018-02-09,Friday,February
2018-02-09 21:00:00,1492,295.0,21:00:00,2018-02-09,Friday,February
2018-02-09 22:00:00,1491,350.0,22:00:00,2018-02-09,Friday,February
2018-02-09 23:00:00,1490,360.0,23:00:00,2018-02-09,Friday,February
2018-02-10 00:00:00,1489,321.0,00:00:00,2018-02-10,Saturday,February
2018-02-10 01:00:00,1488,307.0,01:00:00,2018-02-10,Saturday,February
2018-02-10 02:00:00,1487,310.0,02:00:00,2018-02-10,Saturday,February
2018-02-10 03:00:00,1486,316.0,03:00:00,2018-02-10,Saturday,February
2018-02-10 04:00:00,1485,337.0,04:00:00,2018-02-10,Saturday,February
2018-02-10 05:00:00,1484,361.0,05:00:00,2018-02-10,Saturday,February
2018-02-10 06:00:00,1483,384.0,06:00:00,2018-02-10,Saturday,February
2018-02-10 07:00:00,1482,405.0,07:00:00,2018-02-10,Saturday,February
2018-02-10 08:00:00,1481,390.0,08:00:00,2018-02-10,Saturday,February
2018-02-10 09:00:00,1480,368.0,09:00:00,2018-02-10,Saturday,February
2018-02-10 10:00:00,1479,354.0,10:00:00,2018-02-10,Saturday,February
2018-02-10 11:00:00,1478,306.0,11:00:00,2018-02-10,Saturday,February
2018-02-10 12:00:00,1477,210.0,12:00:00,2018-02-10,Saturday,February
2018-02-10 13:00:00,1476,117.0,13:00:00,2018-02-10,Saturday,February
2018-02-10 14:00:00,1475,153.0,14:00:00,2018-02-10,Saturday,February
2018-02-10 15:00:00,1474,150.0,15:00:00,2018-02-10,Saturday,February
2018-02-10 16:00:00,1473,135.0,16:00:00,2018-02-10,Saturday,February
2018-02-10 17:00:00,1472,237.0,17:00:00,2018-02-10,Saturday,February
2018-02-10 18:00:00,1471,105.0,18:00:00,2018-02-10,Saturday,February
2018-02-10 19:00:00,2450,,19:00:00,2018-02-10,Saturday,February
2018-02-10 20:00:00,2451,,20:00:00,2018-02-10,Saturday,February
2018-02-10 21:00:00,1470,310.0,21:00:00,2018-02-10,Saturday,February
2018-02-10 22:00:00,1469,321.0,22:00:00,2018-02-10,Saturday,February
2018-02-10 23:00:00,1468,313.0,23:00:00,2018-02-10,Saturday,February
2018-02-11 00:00:00,1467,277.0,00:00:00,2018-02-11,Sunday,February
2018-02-11 01:00:00,1466,289.0,01:00:00,2018-02-11,Sunday,February
2018-02-11 02:00:00,1465,303.0,02:00:00,2018-02-11,Sunday,February
2018-02-11 03:00:00,1464,311.0,03:00:00,2018-02-11,Sunday,February
2018-02-11 04:00:00,1463,336.0,04:00:00,2018-02-11,Sunday,February
2018-02-11 05:00:00,1462,307.0,05:00:00,2018-02-11,Sunday,February
2018-02-11 06:00:00,1461,213.0,06:00:00,2018-02-11,Sunday,February
2018-02-11 07:00:00,1460,200.0,07:00:00,2018-02-11,Sunday,February
2018-02-11 08:00:00,1459,302.0,08:00:00,2018-02-11,Sunday,February
2018-02-11 09:00:00,1458,298.0,09:00:00,2018-02-11,Sunday,February
2018-02-11 10:00:00,1457,163.0,10:00:00,2018-02-11,Sunday,February
2018-02-11 11:00:00,1456,89.0,11:00:00,2018-02-11,Sunday,February
2018-02-11 12:00:00,1455,132.0,12:00:00,2018-02-11,Sunday,February
2018-02-11 13:00:00,1454,95.0,13:00:00,2018-02-11,Sunday,February
2018-02-11 14:00:00,1453,119.0,14:00:00,2018-02-11,Sunday,February
2018-02-11 15:00:00,1452,94.0,15:00:00,2018-02-11,Sunday,February
2018-02-11 16:00:00,1451,74.0,16:00:00,2018-02-11,Sunday,February
2018-02-11 17:00:00,1450,47.0,17:00:00,2018-02-11,Sunday,February
2018-02-11 18:00:00,1449,56.0,18:00:00,2018-02-11,Sunday,February
2018-02-11 19:00:00,1448,76.0,19:00:00,2018-02-11,Sunday,February
2018-02-11 20:00:00,2452,,20:00:00,2018-02-11,Sunday,February
2018-02-11 21:00:00,2453,,21:00:00,2018-02-11,Sunday,February
2018-02-11 22:00:00,2454,,22:00:00,2018-02-11,Sunday,February
2018-02-11 23:00:00,2455,,23:00:00,2018-02-11,Sunday,February
2018-02-12 00:00:00,2456,,00:00:00,2018-02-12,Monday,February
2018-02-12 01:00:00,2457,,01:00:00,2018-02-12,Monday,February
2018-02-12 02:00:00,2458,,02:00:00,2018-02-12,Monday,February
2018-02-12 03:00:00,1447,67.0,03:00:00,2018-02-12,Monday,February
2018-02-12 04:00:00,1446,51.0,04:00:00,2018-02-12,Monday,February
2018-02-12 05:00:00,1445,50.0,05:00:00,2018-02-12,Monday,February
2018-02-12 06:00:00,1444,105.0,06:00:00,2018-02-12,Monday,February
2018-02-12 07:00:00,1443,137.0,07:00:00,2018-02-12,Monday,February
2018-02-12 08:00:00,1442,113.0,08:00:00,2018-02-12,Monday,February
2018-02-12 09:00:00,1441,88.0,09:00:00,2018-02-12,Monday,February
2018-02-12 10:00:00,1440,87.0,10:00:00,2018-02-12,Monday,February
2018-02-12 11:00:00,1439,80.0,11:00:00,2018-02-12,Monday,February
2018-02-12 12:00:00,1438,90.0,12:00:00,2018-02-12,Monday,February
2018-02-12 13:00:00,1437,148.0,13:00:00,2018-02-12,Monday,February
2018-02-12 14:00:00,1436,125.0,14:00:00,2018-02-12,Monday,February
2018-02-12 15:00:00,1435,114.0,15:00:00,2018-02-12,Monday,February
2018-02-12 16:00:00,1434,84.0,16:00:00,2018-02-12,Monday,February
2018-02-12 17:00:00,1433,77.0,17:00:00,2018-02-12,Monday,February
2018-02-12 18:00:00,1432,64.0,18:00:00,2018-02-12,Monday,February
2018-02-12 19:00:00,1431,73.0,19:00:00,2018-02-12,Monday,February
2018-02-12 20:00:00,1430,88.0,20:00:00,2018-02-12,Monday,February
2018-02-12 21:00:00,1429,61.0,21:00:00,2018-02-12,Monday,February
2018-02-12 22:00:00,1428,58.0,22:00:00,2018-02-12,Monday,February
2018-02-12 23:00:00,1427,63.0,23:00:00,2018-02-12,Monday,February
2018-02-13 00:00:00,1426,69.0,00:00:00,2018-02-13,Tuesday,February
2018-02-13 01:00:00,1425,81.0,01:00:00,2018-02-13,Tuesday,February
2018-02-13 02:00:00,1424,77.0,02:00:00,2018-02-13,Tuesday,February
2018-02-13 03:00:00,1423,71.0,03:00:00,2018-02-13,Tuesday,February
2018-02-13 04:00:00,1422,71.0,04:00:00,2018-02-13,Tuesday,February
2018-02-13 05:00:00,1421,74.0,05:00:00,2018-02-13,Tuesday,February
2018-02-13 06:00:00,1420,105.0,06:00:00,2018-02-13,Tuesday,February
2018-02-13 07:00:00,1419,151.0,07:00:00,2018-02-13,Tuesday,February
2018-02-13 08:00:00,1418,226.0,08:00:00,2018-02-13,Tuesday,February
2018-02-13 09:00:00,1417,136.0,09:00:00,2018-02-13,Tuesday,February
2018-02-13 10:00:00,1416,92.0,10:00:00,2018-02-13,Tuesday,February
2018-02-13 11:00:00,1415,79.0,11:00:00,2018-02-13,Tuesday,February
2018-02-13 12:00:00,1414,98.0,12:00:00,2018-02-13,Tuesday,February
2018-02-13 13:00:00,1413,132.0,13:00:00,2018-02-13,Tuesday,February
2018-02-13 14:00:00,2459,,14:00:00,2018-02-13,Tuesday,February
2018-02-13 15:00:00,1412,277.0,15:00:00,2018-02-13,Tuesday,February
2018-02-13 16:00:00,1411,176.0,16:00:00,2018-02-13,Tuesday,February
2018-02-13 17:00:00,1410,149.0,17:00:00,2018-02-13,Tuesday,February
2018-02-13 18:00:00,1409,117.0,18:00:00,2018-02-13,Tuesday,February
2018-02-13 19:00:00,1408,143.0,19:00:00,2018-02-13,Tuesday,February
2018-02-13 20:00:00,1407,169.0,20:00:00,2018-02-13,Tuesday,February
2018-02-13 21:00:00,1406,170.0,21:00:00,2018-02-13,Tuesday,February
